# Constructed from biom file
#OTU ID	N0446	N0477	N0539	N0722	N0799	N0879	N0900	N0950	N0967	N1131	N1140	N1191	N1208	N1289	N1358	N1418	N1466	N1539	N1542	N1593	N1625	N1628	O0024	O0027	O0038	O0046	O0134	O0143	O0159	O0171	O0202	O0211	O0217	O0226	O0238	O0241	O0346	O0359	O0367	O0379	O0412	O0415	O0490	O0529	O0532	O0540	O0599	O0602	O0605	O0616	O0624	O0657	O0669	O0816	O0886	O0895	O0898	O0901	O0920	O0923	O0935	O0947	O0964	O1002	O1008	O1020	O1023	O1040	O1046	O1132	O1135	O1138	O1141	O1150	O1153	O1168	O1180	O1204	O1216	O1239	O1242	O1264	O1306	O1318	O1321	O1348	O1367	O1399	O1405	O1497	O1538	O1547	O1634	O1653	P0022	P0025	P0037	P0040	P0043	P0052	P0055	P0068	P0101	P0114	P0120	P0123	P0129	P0292	P0301	P0313	P0374	P0384	P0403	P0412	P0418	P0484	P0523	P0576	P0685	P0691	P0694	P0788	P0797	P0818	P0929	P0932	P0953	P0956	P0959	P1122	P1415	P1731	P2400	P3634	taxonomy
OTU_1696	11.84401454	114.0636294	17.57269554	3.889655968	16.95933916	6.536077772	2.324412498	8.62357829	6.03055957	6.454415234	17.97920271	1.127591846	4.83168778	25.25205337	11.10794131	10.59935196	20.52779676	57.99341294	1.898663559	1.983079571	159.1964197	13.02283255	0	3.731213104	9.26090682	24.43921659	16.53228276	5.256605069	20.68462421	1.840566935	22.63234387	3.632277829	4.929025306	2.137294202	18.78293919	4.917104581	27.4346437	12.5828281	16.5482331	75.46100333	3.260459696	5.85322957	4.987804245	0	5.003773502	4.646235763	4.511277296	3.231540182	7.280606916	0	16.03047303	3.694710749	2.590529143	27.11314508	0.714038373	27.27923476	30.55857693	45.71230593	11.63977418	13.69103141	6.321543339	3.611900365	4.223136564	29.6624175	40.13613063	8.637065715	8.243443846	9.454313329	25.31119065	0	2.154068356	7.69134104	52.89876567	9.691996669	18.39194196	3.634869682	14.70943853	26.61825558	15.72602593	0	5.62700069	67.20401238	1.35255232	19.8695049	6.157655738	7.706397328	7.840270976	2.68128516	1.440224999	2.058983851	6.441760437	2.107041599	4.421429607	8.484227776	10.76530129	11.21615343	9.581390306	20.20182157	12.05044738	12.69069805	1656.744265	39.36749714	18.55550416	3.006755867	14.85129451	15.30415627	6.999581395	35.46620668	4.133636861	85.44042985	0	118.3741551	4.143474256	13.41289855	108.1340023	1.677502495	10.55546701	12.53841104	9.203288621	41.99244709	26.93185721	120.4396877	6.542850787	0	9.227194974	12.99551766	7.162187724	12.01651366	51.53514686	17.8537449	79.97131328	2.37190752	4.222533564	11.41904328	k__Bacteria: p__Bacteroidetes: c__Flavobacteriia: o__Flavobacteriales: f__Flavobacteriaceae: g__Flavobacterium: s__
OTU_1251	13.16001615	18.75018565	12.55192538	0	16.01715365	55.01198792	13.17167082	11.49810439	0	43.42061158	16.59618712	3.382775537	2.41584389	21.64461717	0.793424379	186.9340254	8.211118703	4.832784412	56.95990676	33.7123527	11.37117283	20.16438588	1.931982489	14.92485242	17.80943619	6.109804147	16.53228276	49.56227637	3.102693632	34.97077177	16.06166339	14.52911132	14.78707592	10.68647101	5.634881758	5.900525497	26.1282321	1.572853512	11.19439298	84.64756026	0	2.926614785	8.313007075	4.089296565	10.007547	4.646235763	30.67668561	0	22.56988144	36.23091078	80.95388882	1.23157025	1.295264571	127.9282197	77.83018263	1.160818501	1.651814969	0	23.27954836	29.09344175	28.44694503	9.029750913	3.167352423	18.67633694	3.884141674	3.701599592	1.939633846	20.3631364	33.30419822	63.80572014	10.77034178	4.141491329	48.82962985	0	62.00711859	1.211623227	25.33292192	0	7.863012967	0	9.847251207	0	7.439037761	21.57260532	18.47296721	142.9964838	291.6580803	12.06578322	0.720112499	2.058983851	30.4909994	49.86665118	0	33.22989212	6.459180771	24.67553755	119.7673788	6.733940524	39.06007081	2.820155122	13.68402343	0	0.773146007	62.64074724	11.13847088	15.30415627	2.333193798	150.4917418	13.08985006	62.62395142	56.49796019	0	19.88867643	5.029836956	3.728758699	45.29256737	40.46262355	156.1602102	28.44652847	12.65525803	19.11293092	6.59943494	0	22.41245061	0	3.544232088	74.60612213	1.264896175	3.435676457	6.209998227	17.44828653	0	12.66760069	8.156459488	k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Cytophagaceae: g__Hymenobacter: s__
OTU_1000	44.74405493	27.34402074	71.12757717	7.779311935	189.3792872	65.90545087	13.94647499	86.2357829	54.27503613	46.9412017	162.5043322	19.16906138	24.1584389	115.4379583	6.347395032	20.23512646	20.0716235	59.92652671	26.58128982	21.81387528	173.0945198	57.97260942	0	18.65606552	27.78272046	25.66117742	247.9842414	18.77358953	9.825196501	33.13020484	35.77370482	87.17466789	31.54576196	4.274588404	13.14805744	9.834209162	30.04746691	102.2354783	165.9690438	68.24299432	45.64643574	31.21722437	34.91462971	28.62507595	108.4150925	12.38996204	18.04510918	14.00334079	18.20151729	39.16855219	19.23656764	73.89421498	6.476322857	47.35253507	4.284230236	62.10378978	71.02804369	22.29868582	148.9891095	81.29049901	60.05466172	14.44760146	40.11979735	5.493040277	127.5293183	43.18532857	55.76447308	11.63607794	50.6223813	0	11.48836457	21.89073988	48.82962985	13.4196877	42.03872447	24.23246455	26.15011295	53.23651116	42.94414774	15.39398254	18.28775224	321.8220311	47.3393312	216.8614535	73.89186886	17.98159377	12.54443356	6.703212901	19.44303749	13.04023106	13.31297157	54.78308158	26.52857764	7.777208795	30.1428436	107.6750729	48.59133655	14.81466915	65.65416158	78.25930463	46.91665175	15.74699885	75.76830864	36.08107041	55.69235441	25.9881899	13.99916279	87.2276975	29.6243975	89.32408575	2.872777637	59.18707753	68.78167265	160.9547826	65.87473701	0	39.5830013	5.699277743	73.62630897	88.58680619	72.10787575	146.012498	11.21631564	0	48.65248259	1.969017827	22.08341215	22.76813115	111.0868721	16.30124535	485.6439752	162.870983	33.78026852	373.5658445	k__Bacteria: p__Actinobacteria: c__Thermoleophilia: o__Solirubrobacterales: f__Patulibacteraceae: g__: s__
OTU_36	5583.794854	2010.176153	4363.886058	2265.335635	3192.124503	3491.354877	1443.460161	2923.39304	1616.189965	1368.922795	2039.948	1365.513725	9600.56362	2573.905726	1565.4263	7942.768924	1476.632847	6445.967848	2113.212541	991.5397853	8563.756607	2452.073342	2510.611244	1129.624767	1525.912493	1347.822795	1421.776317	1100.88329	2088.112814	2622.807883	3291.180843	1518.292132	2075.119654	2058.214317	649.8896961	1026.691437	6639.183776	1086.579635	3103.767132	687.0232216	1137.900434	2256.419999	912.7681768	1390.360832	2371.78864	916.8571907	1201.804272	1769.806839	1210.036869	1894.778712	3769.565734	4609.767445	1014.192159	5341.671456	2094.988586	10872.22608	3230.95008	7299.474804	8396.933093	4832.078399	9795.231405	1560.340958	6850.98329	1436.979336	4644.786085	3154.996719	6324.176155	6337.29895	5449.898997	10445.9079	2071.495736	1202.215769	427267.3995	2625.785559	3891.209434	79702.99915	5672.122937	2890.847975	1878.655252	2362.97632	962.2171179	7282.643257	1392.452614	7096.819449	2097.121611	4768.547413	2469.685357	1809.867483	1564.804461	1722.683155	2308.29749	2055.770254	1284.425301	6182.173973	6321.384915	2144.528536	2405.613352	5757.519148	1940.953093	2008.655485	3061.311527	744.8330458	1882.610526	2544.717716	4763.552714	1948.24797	932.4997881	5551.899164	2484.315754	4377.851116	2361.423217	2384.58159	2949.324975	1151.832663	2543.013433	872.3012976	2863.170428	1330.211425	1823.08781	2646.099406	2478.599633	1669.65704	807.5747257	662.7681824	2722.022517	1148.725	1665.208646	1918.847497	2952.391302	1324.282122	11062.21366	4515.321282	5755.313248	8585.489257	k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__Burkholderiales: f__Oxalobacteraceae: g__: s__
OTU_1233	75.67009289	272.6589497	235.9761972	294.0579911	225.1823366	176.4740999	145.6631832	161.9316368	205.0390254	119.7000643	58.77816272	462.3126567	298.3567204	99.20449538	435.5899841	185.9704479	1172.365282	227.1408674	730.9854701	258.791884	171.8310561	877.9909687	89.83718572	495.3185395	413.8912971	1488.34829	31493.99866	290.615166	312.8549412	117.7962839	232.1640435	163.4525023	194.2035971	1346.495347	659.2811657	182.9162904	116.2706328	7703.836503	87.60829289	101.0521262	207.0391907	111.2113618	141.3211203	57.2501519	218.4981096	343.8214465	506.1653126	732.4824412	249.7248172	76.37867677	268.5104233	286.9558682	382.1030486	316.1927342	125.6707536	174.7031843	351.010681	137.1369178	218.8277546	84.71325687	331.8810253	83.0737084	106.6341982	853.6184591	31.07313339	225.7975751	665.7793177	908.3413344	197.1608535	1429.768994	611.7554132	302.328867	138.3506179	369.0414116	102.4693909	8586.773813	163.0296104	673.3628021	98.59008566	12130.45824	205.3855252	273.5487264	68.98016832	246.3818607	163.6177096	116.4522263	142.6929318	152.8332541	2428.219348	929.9743728	419.1438791	511.3087614	588.0501377	135.0406254	1763.356351	1184.425802	232.0065224	589.8931899	262.6166463	171.3244236	332.3262832	228.3314834	432.9617637	591.3286539	2673.233011	2737.711427	2410.966925	92.97897426	1211.84454	246.6121498	137.8933266	3853.736382	291.7005876	37.72377717	463.6089982	427.7631363	168.00785	362.4740645	246.8154676	136.3316433	74.71418451	124.5643345	379.4853457	268.9494073	129.1807296	74.42887385	284.1001131	35.4170929	492.4469589	163.0124535	3432.950376	117.0141043	236.4618796	292.8168956	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Enterococcaceae: g__Enterococcus: s__
OTU_205	139.4961712	1515.640007	517.1393258	213.153147	71.60609866	344.2334293	222.3687957	311.4069938	96.48895312	41.07355149	40.79896	118.3971438	519.4064364	335.4915662	751.3728869	1964.734422	29.65126198	231.4903733	824.0199845	1518.047411	22.74234567	293.6438694	187.4023014	192.1574748	152.4487738	87.98117972	33.06456552	92.3660605	150.9977568	876.1098612	680.4304672	156.1879466	546.136004	262.8871869	604.810642	1049.310118	482.0658822	549.9744448	818.1641131	343.1835195	2116.038343	312.1722437	268.5101285	343.5009114	1179.222622	362.4063896	181.3533473	32.31540182	268.6543952	232.0736717	690.1118641	1647.840994	472.7715685	137.4751018	83.54248961	2848.6486	34.68811436	3544.376111	39.57523221	138.6216931	85.34083508	191.4307194	157.311837	8332.9421	108.7559669	5558.568721	165.3537854	161.4505815	233.1293875	13.02157554	333.8805952	410.5992832	109.8666672	628.4887071	50.97195342	1055.323831	94.79415944	693.1288335	144.5584692	523.3954065	53.45650655	904.8878286	393.5927251	40.30670993	444.2308782	111.3146281	127.0123898	761.4849855	800.7650994	146.1878534	75.58332246	374.3510574	1635.928955	838.5245119	585.6323899	71.78338196	110.8703735	3294.243704	127.5685291	750.8663011	249.2447124	1237.71411	240.448408	45.60246399	586.6261331	18.19173293	1109.044785	211.8386939	593.1768896	62.62395142	154.1723998	182.8223062	408.5465616	135.8055978	100.6764849	270.0779017	972.8622098	91.18844389	54.38306913	158.1907253	118.1526639	297.7995017	366.3996441	188.9049409	8536.833023	74.42887385	384.9675902	354.170929	175.2194993	914.422239	45.07474021	781.1482099	430.6984236	8.972105437	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Lactobacillaceae: g__Lactobacillus: s__
OTU_12	3291.978041	5887.558295	20308.17848	20401.24555	3669.812556	1410.158779	3386.66901	5895.653024	6.03055957	1236.3139	203.3032922	10195.68547	9186.246393	7534.130495	4626.457554	11820.20459	774.1260244	20318.95878	19668.25581	1464.504263	1522.473696	2116.420335	44824.89171	453.3423921	300.6232829	6256.439447	4017.34471	797.5020834	8183.87157	4884.864646	4273.862613	16308.92745	6555.603658	23392.68504	62393.16741	4725.337502	3673.629433	2186.00424	1749.732294	16634.22986	542.8665394	18424.01561	2963.587022	960.9846927	138.4377336	140336.4537	39854.42814	2021.866974	3877.651244	5765.610883	4805.935815	2117.069259	50302.89489	579.304804	43404.25056	1897.938248	4450.815435	18332.86455	1548.089966	1110.684923	429.8649471	716.9622225	507.8321718	23469.56389	145.0079558	272.6845033	395.2003961	1449.418959	5707.007407	204.438736	1549.493171	1934.076451	3206.479027	226.6436144	7901.703748	703.9530952	7246.03286	42.69462776	18224.64952	2640.068006	67540.88928	14.19803078	420.6437715	182.2317449	8856.468281	7483.768072	27408.01928	705.1779971	7023.97732	136409.0528	4573.64991	107491.4295	2365.46484	22062.52731	2202.580643	1236.020108	1725.33464	4979.075624	2022.813029	22170.64949	5150.07996	99.20609278	2191.095783	1412.674132	3590.300447	3546.232891	275.3168682	18229.63023	1348.943496	1365.10505	53132.97998	17114.27229	3756.47376	310.173279	75.81809354	15600.77321	4470.24028	1070.32436	5906.001307	2886.549308	7960.535728	15981.35664	23848.69112	48676.64095	1483.061883	3132.313559	16655.0707	8343.25517	15418.17071	2269.754352	1107.966195	26983.61058	16674.78505	2109.260424	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Lactobacillaceae: g__Lactobacillus: s__iners
OTU_42539	75176.59228	33491.73786	40597.94746	18310.1665	20121.31372	19827.7366	5606.482946	62604.30386	2249.39872	21615.24985	11285.40724	6107.037436	6934.679887	8980.712409	8807.804032	9894.013262	2184.613748	24972.44689	2990.395105	163092.4301	10136.76885	18378.15737	9532.401599	1513.939717	4440.961009	6905.300647	4877.023414	13137.00701	48586.63093	18078.04844	5970.558327	4464.069452	97666.66484	1855.171367	3880.555237	33160.95329	14228.12879	11625.22245	6373.016595	17003.00451	8022.361082	28179.39823	18499.76594	76065.0054	11441.96207	30212.92242	10084.50927	4904.400816	29677.93797	32240.61452	47420.5438	252534.7113	82343.8546	5254.985766	15385.38482	98171.001	30236.47302	49797.42518	3999.426408	7037.190146	1390.739535	7501.917058	24734.91085	24047.43172	23444.03179	54696.06944	11751.75657	14105.10823	25612.2606	1764.423486	10444.35944	6062.551664	3434.350633	102474.9719	14717.23195	850.5595057	5330.128491	33493.40839	28429.0258	27555.22875	29104.25432	15483.42584	6839.857083	4286.136056	8019.027101	2470.328477	67689.7635	12142.19985	49797.21956	2636.871985	21318.36199	8853.086452	11979.86352	4196.157654	6510.854218	3104.63127	2714.270997	61536.0953	5312.585163	16359.01482	13131.77534	5746.079882	3863.410595	2594.329188	7796.929617	3814.488762	4232.41355	8162.020266	9851.145579	5211.866221	18645.28445	5483.353916	23007.88385	4490.806096	9140.430491	57855.38356	5816.062325	4371.346029	22882.72216	7130.662659	10652.85268	5953.515245	41601.31469	3134.541307	31774.26531	15095.67207	15399.30046	8413.456907	14736.76155	19383.73322	16430.46982	17921.34258	10463.43817	3590.473467	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
OTU_690	0	0	0	5.445518355	0	0	1.549608332	23.95438414	283.4362998	1.760295064	0	1.127591846	0	0	0	52.03318233	303.811392	0	0	0	0	21.00456863	0	3.731213104	2.849509791	0	1322.582621	15.76981521	0.517115605	0	0	3.632277829	93.65148082	0	3.756587839	0	0	0	0.486712738	1.312365275	430.3806799	0	0	4.089296565	31.69056551	27.87741458	0	0	7.280606916	0	29.65637511	0	367.8551383	0.381875283	17.85095932	0	0	2.229868582	0	0	0	1.805950183	0	943.7043196	3.236784729	0	0	295.9927327	0	45.57551439	53.85170891	2.958208092	0	0	0	10.90460905	43.31112457	0	0	1362.367455	1.406750172	0	0	5.677001399	29.02894848	2.568799109	61.15411361	2.68128516	0	0	0	7.725819197	0	7.070189813	0	1090.210114	2.053155066	0.673394052	0.415532668	28.90659	0	9.448199313	23.9675262	1.503377934	100.2462379	223.4984331	0.777731266	0	24.80182117	0	45.00684964	0	0	0.838306159	935.9184334	5.032507486	6.157355758	11.39855549	4.18331301	0	0.868769587	0	0	201.7120555	0	11.02649983	0	0	54.97082332	0	0	0	0	0	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Porphyromonadaceae: g__Dysgonomonas: s__
OTU_37035	71.72208804	96.8759592	86.18988763	228.7117709	259.1010149	82.2456453	508.2715329	114.9810439	259.3140615	370.2487284	659.698438	436.3780443	67.64362893	122.6528307	143.6098126	127.1922235	82.11118703	473.1295939	393.0233567	113.0355355	63.1731824	170.5570973	156.4905816	187.4934585	88.33480351	452.1255069	264.5165241	148.6868291	186.1616179	68.10097661	272.318202	101.7037792	60.13410874	145.3360057	231.0301521	474.9923025	186.8168595	218.8887805	165.9690438	409.4579659	115.7463192	317.049935	183.7174564	204.4648282	223.5018831	867.2973425	473.684116	183.1206103	48.78006634	92.04609765	67.32798674	136.7042977	176.1559817	271.1314508	134.9532524	106.2148928	125.5379377	168.355078	188.5643417	159.1582402	120.1093235	1408.641142	269.2249559	136.2273989	202.622724	233.2007743	44.61157846	97.45215277	23.97902272	289.078977	167.299309	253.8142543	174.9728403	63.37074745	102.4693909	186.589977	214.5126453	181.8474886	173.5911324	161.6368167	264.4690324	170.3763694	248.8696269	193.0180476	133.709096	370.7633381	153.6693111	284.216227	136.1012624	260.1182932	77.30112525	135.5530095	214.4393359	161.2003277	176.5509411	56.08076716	155.3554	162.2879666	173.2771226	566.1461407	80.14928007	1278.656307	135.3005511	380.8557432	48.26670715	89.80363399	326.6471318	99.68879715	62.00455292	70.87672022	254.7196171	90.75351889	145.8502938	720.9432971	180.2233371	192.912787	549.763907	810.4372951	208.3289879	255.9813555	172.0163783	97.34166536	284.1466628	275.3529646	277.6546851	242.1891927	154.583885	182.7774973	66.42307817	161.4599539	162.8506743	59.297688	304.0224166	61.17344616	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Planococcaceae: g__: s__
OTU_40566	1260.729548	883.6024989	789.0977091	2211.658383	487.109908	1299.045457	852.2845827	3298.997784	1399.08982	80.97357294	64.31022509	845.6938843	812.9314691	1152.575865	3456.156595	1505.107978	875.8526617	290.9336216	43130.0414	4394.504329	121.2925102	5945.973288	5262.720299	370.3229005	210.1513471	1124.203963	595.1621793	688.6152641	1018.200627	1479.815816	1054.229179	316.0081711	2724.765189	2079.587259	1217.13446	3372.150322	427.1965948	6302.948308	969.0450619	1507.251519	1734.564558	443.8699091	1226.999844	2474.024422	807.2754583	2961.200927	437.5938977	1024.398238	1066.608913	1056.571695	1524.497985	5471.86662	3455.765876	613.6735794	370.5859155	587.3741613	1819.474189	3852.097976	1932.202514	247.2942549	597.3858456	1199.150921	2013.380357	6362.039249	988.5140561	1478.172104	320.0395846	1132.335835	303.7342878	2578.271957	255.6161116	1169.67548	463.8814836	3737.383023	870.7270806	659.1230357	603.0869799	653.8603178	3107.704663	1547.095246	1174.636394	4419.373715	3060.8259	106.7276263	5511.101885	414.432923	3126.700065	693.1122139	810.1265619	1525.020706	263.6827272	1852.089566	703.0073075	1779.566776	1395.183047	406.0247542	549.5611726	1031.639688	2148.719427	530.1891629	1458.325925	2546.289715	2441.595089	1331.992849	883.6520232	355.1719286	1598.237752	826.266761	1968.989025	1673.370237	1400.957894	1090.357495	3228.59514	1405.001123	257.2843502	2048.230547	689.6238449	989.3946162	2796.126416	6822.909794	1731.457787	1230.794616	3157.392851	3547.570754	745.7251211	2301.781839	818.8767965	1096.032536	588.6458997	2041.536917	65.43107451	2010.586941	4484.330645	2015.461139	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Streptococcaceae: g__Streptococcus: s__
OTU_2400	44.74405493	38.28162904	97.90501799	49.00966519	376.8742035	258.7197452	10.07245416	78.57037998	78.39727441	59.26326715	153.5147309	91.3349395	83.34661421	153.3160383	30.1501264	49.14244997	53.82844483	134.3514066	9.493317794	1.983079571	69.49050064	96.62101569	4.829956222	25.18568845	62.6892154	64.76392396	264.5165241	12.76604088	18.61616179	64.41984274	22.63234387	14.52911132	30.5599569	36.33400144	24.41782095	6.883946413	20.90258568	78.11839111	55.48525216	6.561826377	8.15114924	0	12.46951061	12.26788969	116.754715	4.646235763	204.8119892	4.308720242	24.75406352	25.45955892	48.89294275	39.41024799	16.83843943	96.23257126	44.27037911	15.67104976	96.63117571	1015.705139	453.951193	242.1601181	632.1543339	59.59635603	154.1444846	9.887472499	21.36277921	34.54826286	109.1044038	93.08862354	66.60839644	449.2443561	30.87497977	72.77191907	122.0740746	73.06274412	648.4473249	18.17434841	113.1809576	6.588677124	27.21812181	30.78796509	21.10125259	76.66936623	54.77836896	539.8828331	46.62225059	38.53198664	9.408325171	25.47220902	17.28269999	2.058983851	40.7978161	82.17462237	4.421429607	14.84739861	49.52038591	255.7282982	140.2989295	220.8732492	105.9608304	20.44612463	32.25519808	11.0228992	40.20359234	38.08557432	100.2462379	14.14912561	29.55378811	55.59567533	31.00227646	43.6911289	34.47333164	43.40385686	24.86084554	33.53224638	3.728758699	8.387512477	42.22186806	10.25869994	90.35956101	66.72772414	27.80062679	65.16942003	14.95508751	3.201778659	44.45830306	6.69466061	25.66450601	15.81120219	48.0994704	2.328749335	555.4371214	6.32508672	42.22533564	2878.414553	k__Bacteria: p__Bacteroidetes: c__Sphingobacteriia: o__Sphingobacteriales: f__Sphingobacteriaceae: g__: s__
OTU_37589	123.046151	31.25030942	75.3115523	42.00828445	236.4885627	182.4655045	24.01892915	176.3042673	84.42783398	63.3706223	114.0987865	47.35885752	45.90103391	200.2127089	16.66191196	75.15904114	3.193212829	33.34621244	53.16257965	2.974619356	80.86167348	81.49772628	44.43559724	12.12644259	22.79607833	53.7662765	0	12.76604088	47.05752008	14.72453548	48.18499017	50.8518896	31.54576196	2.137294202	37.56587839	2.950262749	71.85263827	74.44839958	106.1033769	22.96639232	65.20919392	36.09491568	46.55283962	61.33944847	46.70188602	6.194981018	9.924810051	22.62078127	56.78873395	84.21238721	20.83961494	61.57851249	1.295264571	51.55316318	2.142115118	105.0540743	105.716158	40.13763448	428.3436898	70.16653599	265.5048203	27.08925274	70.73753744	26.36659333	75.74076265	61.69332653	77.58535384	7.999803586	63.94406058	1.302157554	15.79650128	37.27342196	166.8345687	23.85722257	354.1762537	54.52304524	40.85955148	36.8965919	144.5584692	0	19.69450241	369.1488004	108.8804618	170.8777421	55.41890164	35.10692116	43.90551746	4.02192774	33.84528748	17.84452671	25.33759105	127.8271903	13.26428882	4.242113888	19.37754231	53.83753647	44.48502642	12.794487	95.98804636	66.97868414	18.57117465	7.873499427	78.86089267	37.58444834	11.13847088	53.13141046	27.22059431	309.6103988	32.38015541	209.2319617	5.745555273	15.78322068	91.15643363	77.12416666	386.5479851	5.032507486	36.0645123	7.978988841	62.74969515	182.9260024	32.14447473	194.6833307	14.95508751	6.403557317	27.68158492	10.63269626	57.89435077	78.42356284	169.4933719	92.37372363	510.3623811	178.6836998	50.67040277	82.38024083	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Bradyrhizobiaceae: g__: s__
OTU_32115	15.79201939	101.5635056	20.08308061	101.9089863	6.595298561	71.8968555	453.2604372	50.78329438	42.21391699	71.5853326	10.37261695	105.9936335	55.56440947	16.23346288	7.93424379	72.26830879	870.8347558	28.03014959	98.73050506	17.84771614	2175.684402	15.12328941	2.897973733	1085.783013	3091.005745	30.54902074	314.1133724	68.3358659	511.4273337	377.3162217	3.650378043	7.264555658	763.0131174	9609.274733	180.3162163	62.93893864	96.67445877	154.6639287	62.2992305	6.561826377	107988.0554	24.38845654	14.96341273	4.089296565	0	55.75482916	502.5562907	3.231540182	1046.951275	4.896069024	52.90056101	88.67305798	194.2896857	71.79255316	21.42115118	1.741227751	262.6385801	16.72401437	34.91932254	6.845515707	116.9485518	28.89520292	11.61362555	469.1056397	10.35771113	22.20959755	278.3374569	270.5388122	22.64685479	76.82729568	13.64243292	10.05790751	183.1111119	638.1807038	5.254840559	72.69739365	4.903146178	35.84240356	32.66174617	2293.703399	19.69450241	41.64755697	10.82041856	27.81730686	19.35263232	116.4522263	25.08886712	73.73534191	17.28269999	23.33515031	82.45453359	7.023471997	68.53215891	41.7141199	36.60202437	3075.469271	128.6643841	43.77061341	10.38831671	45.12248195	33.23262832	535.397961	1895.754008	77.1734006	408.410599	244.0002274	34.22017571	11.50255352	76.47228193	21.36010746	46.92203473	30.25117296	37.2912683	3.353224638	23.61547176	35.2275524	226.0629186	74.09061066	35.97649188	25.88575506	3.475078349	196.3331895	132.7264017	1674.530239	10.90486679	36.62373157	8.952734655	4.427136612	4039.210288	9.314997341	23.26438205	81.43549152	21.11266782	13.05033518	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Brucellaceae
OTU_50	1500.899842	7113.351682	1881.952012	8988.21701	1015.675978	1656.351042	2154.730386	2863.986168	5053.60892	360.2737231	479.2149031	2467.170958	2681.586718	1020.904443	6003.842276	8044.908134	2600.187589	4580.029787	3770.745828	9739.895311	1129.536501	925.0412024	5845.21302	926.273653	482.2795321	4323.297415	4827.426566	2485.623254	735.3383908	1433.801643	3486.841107	1046.096015	4626.383153	7230.466286	11373.06968	5246.550588	877.9085985	547.09088	216.5871685	973.7750343	634.1594108	896.5196625	542.839362	2347.256228	25272.39203	1073.280461	21249.01832	16950.50543	910.8039252	1042.862702	1574.192452	4195.959841	7388.189115	2966.025321	5301.020879	1085.365298	3989.133151	3582.283877	1042.923766	1188.552665	246.5401902	17754.29624	7339.811348	2524.601311	220.7487185	2180.24216	460.17813	935.9770195	179.8426704	1428.466837	807.0576108	2461.229133	858.5876582	7709.610581	3449.802827	1486.6617	1457.460201	22377.25589	3233.512871	1216.124621	15107.0901	653.109416	3118.98565	188.4764465	3261.798211	1336.631803	3816.643911	5465.799799	2765.231998	6003.99691	1446.819394	6880.895516	1666.878962	2691.621262	2932.46807	1332.479028	1255.16213	1282.81567	1854.106766	1339.573683	900.2132554	3034.446679	3948.456655	2371.829253	2123.735115	1313.269863	2119.3177	1340.047485	1714.770358	4186.095606	7338.989269	2445.083936	1243.042277	3061.494094	764.3955333	10846.73113	1658.087943	8054.219307	5419.063673	2931.41795	1412.619349	1949.308095	3424.715041	7357.687358	7812.0788	4359.405468	5200.345137	8882.10094	619.5669878	3282.760313	165.7587221	1961.567519	1211.867133	2796.849958	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__[Tissierellaceae]: g__Peptoniphilus: s__
